Date,Price,Open,High,Low,Volume,Change,Year
2023-07-13,31466.1,30387.3,31764.5,30260.0,99810.0,3.55,2023
2023-07-14,30317.4,31465.4,31602.6,29944.3,82420.0,-3.65,2023
2023-07-15,30291.4,30316.8,30395.4,30246.9,17060.0,-0.09,2023
2023-07-16,30235.5,30291.8,30435.0,30075.4,20310.0,-0.18,2023
2023-07-17,30139.7,30235.5,30335.9,29693.3,42840.0,-0.32,2023
2023-07-18,29866.8,30139.7,30242.4,29624.6,42400.0,-0.91,2023
2023-07-19,29909.7,29866.7,30185.5,29789.3,34960.0,0.14,2023
2023-07-20,29801.0,29909.7,30408.0,29621.4,50330.0,-0.36,2023
2023-07-21,29903.1,29801.0,30058.9,29739.9,32590.000000000004,0.34,2023
2023-07-22,29788.9,29904.5,29988.0,29657.3,18470.0,-0.38,2023
2023-07-23,30085.9,29788.9,30337.0,29735.7,23320.0,1.0,2023
2023-07-24,29178.1,30085.9,30098.2,28890.7,55730.0,-3.02,2023
2023-07-25,29228.6,29178.3,29365.4,29058.7,29050.0,0.17,2023
2023-07-26,29352.2,29228.8,29681.8,29109.7,44330.0,0.42,2023
2023-07-27,29222.7,29352.9,29568.8,29094.0,30420.0,-0.44,2023
2023-07-28,29315.0,29222.7,29533.0,29125.1,31420.0,0.32,2023
2023-07-29,29353.5,29315.0,29400.1,29256.9,13900.0,0.13,2023
2023-07-30,29281.7,29354.2,29446.6,29054.5,20580.0,-0.24,2023
2023-07-31,29232.4,29282.0,29502.3,29128.3,31840.0,-0.17,2023
2023-08-01,29712.2,29232.3,29712.2,28611.0,64010.00000000001,1.64,2023
2023-08-02,29173.7,29711.8,30025.9,28961.6,67410.0,-1.81,2023
2023-08-03,29189.3,29180.9,29409.8,28981.0,36080.0,0.05,2023
2023-08-04,29105.5,29189.1,29319.1,28875.8,31430.0,-0.29,2023
2023-08-05,29068.1,29105.6,29139.3,28983.0,14550.0,-0.13,2023
2023-08-06,29081.3,29067.9,29198.9,28987.4,16030.000000000002,0.05,2023
2023-08-07,29204.2,29081.3,29270.2,28721.0,41190.0,0.42,2023
2023-08-08,29777.4,29204.2,30168.6,29137.7,62570.0,1.96,2023
2023-08-09,29578.0,29771.3,30104.0,29384.2,49670.0,-0.67,2023
2023-08-10,29449.0,29578.0,29719.4,29377.5,32000.0,-0.44,2023
2023-08-11,29420.8,29448.9,29544.9,29271.2,27710.0,-0.1,2023
2023-08-12,29428.2,29420.8,29480.8,29375.4,11070.0,0.02,2023
2023-08-13,29300.1,29428.2,29468.5,29272.3,13490.0,-0.44,2023
2023-08-14,29426.7,29300.1,29689.0,29116.0,39300.0,0.43,2023
2023-08-15,29195.3,29426.7,29472.0,29118.6,33810.0,-0.79,2023
2023-08-16,28726.3,29195.3,29251.1,28717.6,43710.0,-1.61,2023
2023-08-17,26635.7,28726.1,28771.8,25489.4,132920.0,-7.28,2023
2023-08-18,26053.2,26635.7,26801.9,25691.0,93050.0,-2.19,2023
2023-08-19,26099.4,26053.3,26262.2,25799.5,33040.0,0.18,2023
2023-08-20,26190.8,26099.5,26269.1,25998.5,24000.0,0.35,2023
2023-08-21,26126.0,26190.8,26220.9,25850.8,41100.0,-0.25,2023
2023-08-22,26039.9,26126.8,26138.8,25481.9,47720.0,-0.33,2023
2023-08-23,26436.2,26042.0,26807.7,25812.6,60960.0,1.52,2023
2023-08-24,26177.0,26436.2,26560.5,25943.6,41040.0,-0.98,2023
2023-08-25,26057.2,26176.1,26265.7,25811.6,39960.0,-0.46,2023
2023-08-26,26017.1,26057.2,26114.1,25993.5,12090.0,-0.15,2023
2023-08-27,26100.6,26017.1,26176.8,25968.7,14290.0,0.32,2023
2023-08-28,26118.9,26100.6,26215.7,25891.0,28840.0,0.07,2023
2023-08-29,27723.9,26118.1,28046.0,25919.8,98320.0,6.14,2023
2023-08-30,27298.8,27723.9,27757.3,27043.2,46540.0,-1.53,2023
2023-08-31,25937.3,27300.6,27464.5,25731.0,69110.0,-4.99,2023
2023-09-01,25803.2,25938.3,26144.9,25361.9,58080.0,-0.52,2023
2023-09-02,25869.7,25803.5,25977.4,25752.7,21240.0,0.26,2023
2023-09-03,25971.0,25869.7,26090.4,25816.6,21360.0,0.39,2023
2023-09-04,25823.3,25971.0,26094.2,25660.9,27130.0,-0.57,2023
2023-09-05,25790.2,25824.4,25864.0,25596.3,28400.0,-0.13,2023
2023-09-06,25758.0,25790.1,26018.4,25411.7,37780.0,-0.13,2023
2023-09-07,26249.8,25758.0,26417.7,25626.5,39770.0,1.91,2023
2023-09-08,25909.5,26248.5,26415.4,25701.6,41010.0,-1.3,2023
2023-09-09,25901.1,25909.5,25938.5,25814.3,13480.0,-0.03,2023
2023-09-10,25840.2,25901.1,25995.1,25626.7,23600.0,-0.24,2023
2023-09-11,25166.4,25840.2,25897.4,24923.1,56320.0,-2.61,2023
2023-09-12,25834.5,25166.4,26472.6,25133.5,78710.0,2.65,2023
2023-09-13,26223.0,25836.1,26382.3,25766.9,42580.0,1.5,2023
2023-09-14,26524.7,26223.0,26760.3,26148.6,53820.0,1.15,2023
2023-09-15,26601.0,26523.3,26837.4,26233.1,36470.0,0.29,2023
2023-09-16,26562.0,26599.9,26769.0,26463.5,18450.0,-0.15,2023
2023-09-17,26529.1,26562.0,26614.4,26408.7,16570.0,-0.12,2023
2023-09-18,26763.5,26530.3,27413.3,26405.2,63350.0,0.88,2023
2023-09-19,27209.2,26759.0,27480.7,26672.2,52170.0,1.67,2023
2023-09-20,27125.0,27209.2,27378.6,26851.8,47230.0,-0.31,2023
2023-09-21,26570.0,27125.2,27155.6,26382.3,47810.0,-2.05,2023
2023-09-22,26581.9,26569.5,26736.4,26488.5,28790.0,0.04,2023
2023-09-23,26579.2,26581.7,26636.2,26517.5,12920.0,-0.01,2023
2023-09-24,26251.5,26579.0,26727.6,26162.2,22320.0,-1.23,2023
2023-09-25,26302.7,26251.6,26423.6,26013.6,38200.0,0.2,2023
2023-09-26,26218.9,26303.1,26396.2,26093.4,26410.0,-0.32,2023
2023-09-27,26366.1,26218.9,26836.9,26109.1,50800.0,0.56,2023
2023-09-28,27022.6,26368.2,27283.6,26339.4,64560.0,2.49,2023
2023-09-29,26909.8,27022.6,27229.5,26728.8,42240.0,-0.42,2023
2023-09-30,26962.7,26908.1,27085.7,26887.5,17550.0,0.2,2023
2023-10-01,27974.5,26962.5,28038.4,26955.7,35110.0,3.75,2023
2023-10-02,27505.3,27974.6,28556.6,27325.2,84300.0,-1.68,2023
2023-10-03,27428.4,27501.6,27670.8,27194.1,44060.0,-0.28,2023
2023-10-04,27790.9,27428.7,27832.7,27242.5,40930.0,1.32,2023
2023-10-05,27410.3,27783.5,28089.1,27371.7,46260.0,-1.37,2023
2023-10-06,27936.9,27410.3,28223.6,27195.7,52510.0,1.92,2023
2023-10-07,27961.1,27935.5,28021.3,27859.0,17290.0,0.09,2023
2023-10-08,27922.7,27961.1,28097.5,27714.4,24110.0,-0.14,2023
2023-10-09,27581.4,27922.7,27986.4,27279.5,44810.0,-1.22,2023
2023-10-10,27391.0,27581.5,27728.1,27300.1,34320.0,-0.69,2023
2023-10-11,26876.6,27391.9,27475.9,26558.4,55780.0,-1.88,2023
2023-10-12,26761.1,26878.2,26942.8,26565.3,32750.0,-0.43,2023
2023-10-13,26863.5,26761.1,27114.8,26682.9,33660.0,0.38,2023
2023-10-14,26852.8,26863.5,26975.7,26805.1,13560.0,-0.04,2023
2023-10-15,27161.2,26852.8,27286.9,26812.6,21950.0,1.15,2023
2023-10-16,28509.7,27161.2,29969.5,27119.7,119180.0,4.96,2023
2023-10-17,28403.6,28508.3,28608.5,28096.9,53420.0,-0.37,2023
2023-10-18,28321.7,28405.2,28876.0,28169.0,45010.0,-0.29,2023
2023-10-19,28723.0,28321.8,28883.8,28170.2,50100.0,1.42,2023
2023-10-20,29674.5,28724.0,30165.9,28586.1,82680.0,3.31,2023
2023-10-21,29912.9,29674.7,30264.8,29469.1,34680.0,0.8,2023
2023-10-22,29984.2,29912.7,30193.4,29713.6,29070.0,0.24,2023
2023-10-23,33041.8,29984.2,34375.6,29891.4,133460.0,10.2,2023
2023-10-24,33917.0,33037.3,35191.4,32866.5,159080.0,2.65,2023
2023-10-25,34496.8,33917.0,35123.9,33713.4,75810.0,1.71,2023
2023-10-26,34153.7,34497.6,34826.0,33749.9,56620.0,-0.99,2023
2023-10-27,33901.8,34153.7,34245.8,33423.6,47330.0,-0.74,2023
2023-10-28,34082.6,33901.6,34387.8,33867.3,22000.0,0.53,2023
2023-10-29,34526.7,34082.6,34737.9,33937.6,27720.0,1.3,2023
2023-10-30,34477.9,34526.7,34853.3,34089.5,45200.0,-0.14,2023
2023-10-31,34650.6,34478.9,34704.6,34053.9,43400.0,0.5,2023
2023-11-01,35423.8,34648.3,35557.5,34138.7,71660.0,2.23,2023
2023-11-02,34931.4,35423.8,35907.6,34357.4,63660.0,-1.39,2023
2023-11-03,34718.7,34931.4,34940.6,34124.2,54540.0,-0.61,2023
2023-11-04,35065.8,34718.6,35242.2,34601.1,23800.0,1.0,2023
2023-11-05,35019.4,35065.8,35360.2,34550.0,31020.0,-0.13,2023
2023-11-06,35042.0,35020.3,35275.6,34742.9,29810.0,0.06,2023
2023-11-07,35426.1,35042.1,35877.9,34536.9,53490.0,1.1,2023
2023-11-08,35636.9,35426.2,36050.2,35148.8,46330.0,0.6,2023
2023-11-09,36700.5,35636.9,37942.0,35578.1,115560.0,2.98,2023
2023-11-10,37303.0,36700.5,37496.1,36347.2,59560.0,1.64,2023
2023-11-11,37150.5,37306.3,37401.3,36767.6,29530.0,-0.41,2023
2023-11-12,37064.4,37149.0,37215.3,36761.9,21450.0,-0.23,2023
2023-11-13,36478.3,37067.8,37404.6,36358.4,44550.0,-1.58,2023
2023-11-14,35549.3,36478.3,36744.5,34984.3,63560.0,-2.55,2023
2023-11-15,37874.9,35549.3,37954.1,35379.6,75510.0,6.54,2023
2023-11-16,36161.2,37873.9,37907.6,35561.6,66920.0,-4.52,2023
2023-11-17,36595.4,36161.8,36690.6,35875.2,51370.0,1.2,2023
2023-11-18,36568.6,36617.5,36845.2,36220.6,20880.0,-0.07,2023
2023-11-19,37354.2,36568.6,37504.6,36393.3,26140.0,2.15,2023
2023-11-20,37454.1,37356.6,37735.6,36857.6,51800.0,0.27,2023
2023-11-21,35813.6,37452.7,37631.2,35799.2,71070.0,-4.38,2023
2023-11-22,37410.8,35797.5,37862.5,35695.6,64810.0,4.46,2023
2023-11-23,37293.1,37410.8,37642.5,36915.3,32350.0,-0.31,2023
2023-11-24,37717.3,37295.0,38400.8,37257.4,65830.0,1.14,2023
2023-11-25,37787.0,37718.6,37887.4,37599.9,16090.0,0.18,2023
2023-11-26,37451.8,37786.4,37819.1,37166.3,29200.0,-0.89,2023
2023-11-27,37248.6,37451.8,37563.3,36751.5,45240.0,-0.54,2023
2023-11-28,37823.3,37244.3,38379.4,36881.1,57500.0,1.54,2023
2023-11-29,37855.5,37823.3,38362.9,37607.6,49340.0,0.09,2023
2023-11-30,37712.9,37857.6,38144.4,37509.2,33530.0,-0.38,2023
2023-12-01,38688.2,37712.9,38950.8,37618.3,62500.0,2.59,2023
2023-12-02,39458.4,38688.2,39673.4,38646.5,37090.0,1.99,2023
2023-12-03,39970.2,39456.8,40178.9,39280.3,35270.0,1.3,2023
2023-12-04,41987.8,39968.6,42394.4,39968.6,104210.0,5.05,2023
2023-12-05,44076.2,41989.6,44424.1,41424.9,96840.0,4.97,2023
2023-12-06,43776.3,44076.2,44283.7,43466.7,72520.0,-0.68,2023
2023-12-07,43289.7,43774.4,44046.4,42860.5,63090.0,-1.11,2023
2023-12-08,44175.5,43288.3,44697.6,43108.4,58440.0,2.05,2023
2023-12-09,43718.4,44175.5,44361.2,43617.4,31670.0,-1.03,2023
2023-12-10,43791.0,43716.6,44045.4,43576.8,23810.0,0.17,2023
2023-12-11,41256.1,43791.0,43806.3,40277.1,105190.0,-5.79,2023
2023-12-12,41487.0,41256.1,42070.9,40691.5,57040.0,0.56,2023
2023-12-13,42884.5,41487.0,43417.5,40649.3,63110.0,3.37,2023
2023-12-14,43025.9,42886.3,43392.7,41591.2,59150.0,0.33,2023
2023-12-15,41929.0,43025.2,43080.7,41697.9,45280.0,-2.55,2023
2023-12-16,42271.7,41929.0,42690.3,41698.2,30110.0,0.82,2023
2023-12-17,41368.7,42271.7,42413.2,41276.9,35460.0,-2.14,2023
2023-12-18,42659.7,41369.1,42728.0,40554.0,61580.0,3.12,2023
2023-12-19,42259.3,42659.7,43473.3,41842.7,55290.0,-0.94,2023
2023-12-20,43662.8,42259.5,44278.7,42217.2,70190.0,3.32,2023
2023-12-21,43865.9,43660.3,44241.8,43310.2,48960.0,0.47,2023
2023-12-22,43968.9,43865.9,44394.6,43419.3,44500.0,0.23,2023
2023-12-23,43710.4,43968.9,43994.6,43325.7,21290.0,-0.59,2023
2023-12-24,42981.5,43710.4,43935.7,42748.5,30860.0,-1.67,2023
2023-12-25,43578.5,42982.0,43792.7,42745.3,32670.0,1.39,2023
2023-12-26,42513.3,43579.9,43594.9,41796.6,56030.0,-2.44,2023
2023-12-27,43446.5,42514.3,43676.7,42115.3,50100.0,2.2,2023
2023-12-28,42581.1,43446.5,43782.6,42309.3,49840.0,-1.99,2023
2023-12-29,42072.4,42581.1,43108.0,41459.0,60980.0,-1.19,2023
2023-12-30,42136.7,42074.7,42592.2,41527.3,35180.0,0.15,2023
2023-12-31,42272.5,42141.6,42878.8,41971.4,35580.0,0.32,2023
2024-01-01,44183.4,42272.5,44187.0,42196.7,36300.0,4.52,2024
2024-01-02,44943.7,44182.9,45885.4,44166.0,97840.0,1.72,2024
2024-01-03,42836.1,44943.7,45492.7,40888.3,117650.0,-4.69,2024
2024-01-04,44157.0,42836.1,44744.5,42632.8,68050.0,3.08,2024
2024-01-05,44156.9,44163.0,44312.1,42629.0,68070.0,0.0,2024
2024-01-06,43967.9,44156.6,44203.2,43424.0,24260.0,-0.43,2024
2024-01-07,43927.3,43973.5,44481.2,43627.9,29530.0,-0.09,2024
2024-01-08,46962.2,43934.2,47196.7,43251.0,103090.0,6.91,2024
2024-01-09,46129.0,46959.2,47880.1,45333.9,100090.0,-1.77,2024
2024-01-10,46629.3,46112.0,47654.3,44403.6,131480.0,1.08,2024
2024-01-11,46348.2,46629.3,48923.7,45651.8,131039.99999999999,-0.6,2024
2024-01-12,42835.9,46348.1,46503.2,41857.9,136920.0,-7.58,2024
2024-01-13,42851.3,42836.7,43248.6,42443.3,48180.0,0.04,2024
2024-01-14,41746.1,42851.3,43069.4,41739.6,37140.0,-2.58,2024
2024-01-15,42510.7,41747.6,43348.9,41719.2,52080.0,1.83,2024
2024-01-16,43145.5,42515.2,43563.7,42093.1,63930.0,1.49,2024
2024-01-17,42768.7,43139.1,43192.3,42211.8,50440.0,-0.87,2024
2024-01-18,41292.7,42763.5,42908.0,40682.6,70350.0,-3.45,2024
2024-01-19,41648.0,41293.8,42164.6,40305.4,72640.0,0.86,2024
2024-01-20,41695.4,41647.6,41858.0,41449.5,22270.0,0.11,2024
2024-01-21,41583.2,41695.4,41878.0,41504.5,16110.0,-0.27,2024
2024-01-22,39556.4,41581.7,41684.9,39468.4,85100.0,-4.87,2024
2024-01-23,39888.8,39555.0,40159.4,38546.9,82670.0,0.84,2024
2024-01-24,40086.0,39891.3,40535.2,39510.0,58640.0,0.49,2024
2024-01-25,39935.7,40085.1,40285.8,39546.3,46300.0,-0.37,2024
2024-01-26,41811.3,39942.0,42214.8,39831.2,69470.0,4.7,2024
2024-01-27,42120.9,41811.5,42191.8,41413.0,20460.0,0.74,2024
2024-01-28,42030.7,42121.3,42817.1,41649.0,32530.0,-0.21,2024
2024-01-29,43299.8,42031.4,43305.6,41824.7,45230.0,3.02,2024
2024-01-30,42946.2,43303.3,43817.9,42702.9,55130.0,-0.82,2024
2024-01-31,42580.5,42946.2,43739.7,42315.4,56480.0,-0.85,2024
2024-02-01,43081.4,42580.1,43263.1,41890.5,47690.0,1.18,2024
2024-02-02,43194.7,43083.7,43459.3,42596.3,42650.0,0.26,2024
2024-02-03,43005.7,43194.7,43370.4,42882.0,14570.0,-0.44,2024
2024-02-04,42581.4,43006.2,43113.2,42379.4,20330.0,-0.99,2024
2024-02-05,42697.2,42581.4,43532.2,42272.5,39260.0,0.27,2024
2024-02-06,43087.7,42697.6,43375.5,42566.8,33320.0,0.91,2024
2024-02-07,44339.8,43088.4,44367.9,42783.5,48570.0,2.91,2024
2024-02-08,45293.3,44346.2,45579.2,44336.4,66380.0,2.15,2024
2024-02-09,47127.5,45293.3,48118.8,45254.2,98110.0,4.05,2024
2024-02-10,47758.2,47128.0,48149.0,46875.0,31200.0,1.34,2024
2024-02-11,48277.3,47759.3,48531.6,47590.2,36500.0,1.09,2024
2024-02-12,49941.3,48280.2,50277.3,47729.9,81850.0,3.45,2024
2024-02-13,49716.0,49941.0,50326.6,48398.3,78510.0,-0.45,2024
2024-02-14,51782.4,49708.6,52010.7,49263.8,80350.0,4.16,2024
2024-02-15,51901.3,51805.2,52819.4,51327.5,74720.0,0.23,2024
2024-02-16,52134.2,51901.4,52556.7,51612.6,52860.0,0.45,2024
2024-02-17,51646.0,52134.2,52175.5,50652.3,32450.000000000004,-0.94,2024
2024-02-18,52117.5,51646.0,52350.3,51199.6,26890.0,0.91,2024
2024-02-19,51783.6,52119.6,52484.8,51694.2,36730.0,-0.64,2024
2024-02-20,52263.5,51783.1,52936.8,50801.8,68100.0,0.93,2024
2024-02-21,51858.2,52263.5,52367.3,50676.9,59020.0,-0.78,2024
2024-02-22,51320.4,51850.2,52015.8,50947.3,50270.0,-1.04,2024
2024-02-23,50740.5,51320.6,51532.5,50537.6,43270.0,-1.13,2024
2024-02-24,51571.6,50739.6,51689.9,50592.0,20990.0,1.64,2024
2024-02-25,51722.7,51572.1,51952.0,51299.0,23610.0,0.29,2024
2024-02-26,54495.1,51722.7,54899.1,50925.2,78050.0,5.36,2024
2024-02-27,57056.2,54491.1,57555.2,54464.0,100480.0,4.7,2024
2024-02-28,62467.6,57048.7,63915.3,56704.9,173640.0,9.48,2024
2024-02-29,61169.3,62467.1,63653.4,60512.5,119290.0,-2.08,2024
2024-03-01,62397.7,61157.3,63147.3,60790.9,74960.0,2.01,2024
2024-03-02,61994.5,62397.7,62446.3,61621.9,33800.0,-0.65,2024
2024-03-03,63135.8,61955.6,63227.3,61399.4,38010.0,1.84,2024
2024-03-04,68270.1,63135.8,68495.1,62746.8,130860.00000000001,8.13,2024
2024-03-05,63792.6,68273.1,69063.1,60138.2,207600.0,-6.56,2024
2024-03-06,66080.4,63794.7,67604.9,62848.7,117910.0,3.59,2024
2024-03-07,66855.3,66074.6,67985.5,65602.6,77470.0,1.17,2024
2024-03-08,68172.0,66854.4,69904.0,66170.7,112670.0,1.97,2024
2024-03-09,68366.5,68178.5,68576.9,67923.9,30710.0,0.29,2024
2024-03-10,68964.8,68360.7,69905.3,68165.0,53490.0,0.88,2024
2024-03-11,72099.1,68964.7,72771.5,67452.8,114720.0,4.54,2024
2024-03-12,71470.2,72099.1,72916.7,68845.6,105090.0,-0.87,2024
2024-03-13,73066.3,71461.9,73623.5,71338.4,77180.0,2.23,2024
2024-03-14,71387.5,73066.7,73740.9,68717.2,109430.0,-2.3,2024
2024-03-15,69463.7,71387.1,72398.1,65765.6,148590.0,-2.69,2024
2024-03-16,65314.2,69456.5,70037.0,64971.0,75820.0,-5.97,2024
2024-03-17,68391.2,65314.2,68857.7,64605.5,66070.0,4.71,2024
2024-03-18,67594.1,68389.7,68920.1,66601.4,78070.0,-1.17,2024
2024-03-19,62050.0,67594.1,68099.6,61560.6,148080.0,-8.2,2024
2024-03-20,67854.0,62046.8,68029.5,60850.9,133530.0,9.35,2024
2024-03-21,65503.8,67860.0,68161.7,64616.1,75260.0,-3.46,2024
2024-03-22,63785.5,65501.5,66633.3,62328.3,72430.0,-2.62,2024
2024-03-23,64037.8,63785.6,65972.4,63074.9,35110.0,0.4,2024
2024-03-24,67211.9,64036.5,67587.8,63812.9,65590.0,4.96,2024
2024-03-25,69892.0,67216.4,71118.8,66395.0,124720.0,3.99,2024
2024-03-26,69999.3,69896.3,71490.7,69366.4,90980.0,0.15,2024
2024-03-27,69442.4,69999.2,71670.8,68428.6,112880.0,-0.8,2024
2024-03-28,70762.1,69449.4,71542.5,68956.9,72490.0,1.9,2024
2024-03-29,69871.7,70766.7,70907.0,69090.9,58990.0,-1.26,2024
2024-03-30,69611.5,69872.3,70321.2,69564.9,29870.0,-0.37,2024
2024-03-31,71332.0,69608.5,71367.5,69576.6,42450.0,2.47,2024
2024-04-01,69664.4,71329.3,71329.3,68175.9,94050.0,-2.34,2024
2024-04-02,65439.2,69662.7,69673.0,64628.4,152870.0,-6.07,2024
2024-04-03,65963.0,65443.6,66844.8,64559.0,88460.0,0.8,2024
2024-04-04,68496.5,65968.4,69238.8,65096.3,100300.0,3.84,2024
2024-04-05,67830.6,68498.7,68692.2,66023.3,88970.0,-0.97,2024
2024-04-06,68890.6,67830.5,69632.0,67467.2,41480.0,1.56,2024
2024-04-07,69360.4,68897.3,70285.8,68849.4,46990.0,0.68,2024
2024-04-08,71630.1,69358.0,72710.8,69110.5,105780.0,3.27,2024
2024-04-09,69148.0,71627.3,71737.2,68264.6,93690.0,-3.47,2024
2024-04-10,70622.1,69147.8,71086.9,67570.0,97710.0,2.13,2024
2024-04-11,70011.6,70620.4,71249.2,69586.1,72510.0,-0.86,2024
2024-04-12,67151.9,70014.9,71226.9,65829.3,131840.0,-4.08,2024
2024-04-13,63849.9,67137.4,67921.0,61065.5,149480.0,-4.92,2024
2024-04-14,65697.4,63909.5,65758.2,62174.7,134400.0,2.89,2024
2024-04-15,63411.9,65696.6,66805.1,62379.5,118790.0,-3.48,2024
2024-04-16,63805.3,63416.1,64274.4,61715.6,114960.0,0.62,2024
2024-04-17,61278.9,63802.3,64451.5,59820.8,118920.0,-3.96,2024
2024-04-18,63481.4,61278.9,64092.4,60822.3,97380.0,3.59,2024
2024-04-19,63799.1,63480.5,65441.2,59693.3,150340.0,0.5,2024
2024-04-20,64961.1,63817.6,65375.6,63131.7,49330.0,1.82,2024
2024-04-21,64940.2,64942.1,65680.6,64267.5,42020.0,-0.03,2024
2024-04-22,66829.3,64940.1,67208.0,64527.5,72300.0,2.91,2024
2024-04-23,66415.0,66829.5,67180.0,65848.3,52420.0,-0.62,2024
2024-04-24,64285.7,66414.9,67060.5,63606.9,77830.0,-3.21,2024
2024-04-25,64497.1,64287.1,65247.5,62889.2,80770.0,0.33,2024
2024-04-26,63766.4,64497.1,64771.3,63354.9,61600.0,-1.13,2024
2024-04-27,63456.8,63765.8,63916.7,62507.7,45340.0,-0.49,2024
2024-04-28,63109.7,63457.9,64346.1,62827.8,36650.0,-0.55,2024
2024-04-29,63860.1,63113.7,64193.1,61837.2,67260.0,1.19,2024
2024-04-30,60666.6,63852.4,64700.2,59228.7,121040.0,-5.0,2024
2024-05-01,58331.2,60665.0,60827.5,56643.5,171550.0,-3.85,2024
2024-05-02,59121.3,58334.9,59548.0,56989.8,98060.0,1.35,2024
2024-05-03,62877.5,59104.3,63298.4,58830.8,100460.0,6.35,2024
2024-05-04,63888.3,62887.1,64466.0,62599.1,53030.0,1.61,2024
2024-05-05,64006.4,63897.7,64587.2,62923.9,40510.0,0.18,2024
2024-05-06,63163.1,64005.8,65448.8,62730.7,77680.0,-1.32,2024
2024-05-07,62317.7,63163.1,64361.0,62294.1,59740.0,-1.34,2024
2024-05-08,61207.5,62304.9,62997.4,60894.2,56470.0,-1.78,2024
2024-05-09,63075.0,61207.3,63413.3,60671.4,64220.0,3.05,2024
2024-05-10,60796.9,63074.3,63454.3,60251.8,79330.0,-3.61,2024
2024-05-11,60826.6,60796.8,61487.5,60499.3,27500.0,0.05,2024
2024-05-12,61480.0,60826.6,61847.7,60647.1,27400.0,1.07,2024
2024-05-13,62937.2,61480.5,63443.2,60779.0,70550.0,2.37,2024
2024-05-14,61569.4,62936.8,63102.6,61156.9,68840.0,-2.17,2024
2024-05-15,66225.1,61569.4,66417.1,61357.5,106050.0,7.56,2024
2024-05-16,65231.0,66219.6,66643.9,64623.3,72550.0,-1.5,2024
2024-05-17,67036.8,65231.1,67420.7,65121.7,63090.0,2.77,2024
2024-05-18,66917.5,67036.6,67361.4,66636.1,29680.0,-0.18,2024
2024-05-19,66279.1,66919.0,67662.5,65937.3,36190.0,-0.95,2024
2024-05-20,71422.7,66278.3,71482.8,66076.5,112660.0,7.76,2024
2024-05-21,70139.9,71430.5,71872.0,69181.7,108560.0,-1.8,2024
2024-05-22,69155.4,70141.0,70593.4,69024.3,65080.0,-1.4,2024
2024-05-23,67975.7,69166.3,70041.0,66578.1,89450.0,-1.71,2024
2024-05-24,68547.6,67971.1,69212.0,66685.8,63280.0,0.84,2024
2024-05-25,69284.4,68548.2,69558.8,68516.1,25170.0,1.07,2024
2024-05-26,68514.8,69287.2,69494.0,68294.5,24580.0,-1.11,2024
2024-05-27,69428.7,68514.6,70638.3,68275.2,49070.0,1.33,2024
2024-05-28,68366.0,69428.3,69560.7,67299.9,71390.0,-1.53,2024
2024-05-29,67635.8,68366.2,68897.6,67143.2,52130.0,-1.07,2024
2024-05-30,68354.7,67631.3,69504.7,67138.4,66840.0,1.06,2024
2024-05-31,67530.1,68352.3,69018.2,66676.8,61510.0,-1.21,2024
2024-06-01,67760.8,67533.9,67861.0,67449.6,19010.0,0.34,2024
2024-06-02,67773.5,67760.8,68447.5,67330.6,30630.0,0.02,2024
2024-06-03,68807.8,67763.3,70131.0,67616.8,69420.0,1.53,2024
2024-06-04,70549.2,68808.0,71034.2,68564.3,75690.0,2.53,2024
2024-06-05,71083.7,70550.9,71744.4,70397.1,67060.0,0.76,2024
2024-06-06,70791.5,71083.6,71616.1,70178.7,49790.0,-0.41,2024
2024-06-07,69347.9,70793.4,71956.5,68620.7,82620.0,-2.04,2024
2024-06-08,69310.1,69347.0,69572.1,69222.4,23030.0,-0.05,2024
2024-06-09,69650.6,69310.5,69847.8,69136.7,20990.0,0.49,2024
2024-06-10,69538.2,69650.2,70152.5,69259.9,39120.0,-0.16,2024
2024-06-11,67319.8,69537.9,69573.3,66197.8,96700.0,-3.19,2024
2024-06-12,68260.1,67320.9,69990.8,66911.5,85550.0,1.4,2024
2024-06-13,66773.1,68260.6,68384.6,66324.3,66360.0,-2.18,2024
2024-06-14,66034.8,66775.2,67347.7,65076.5,65180.00000000001,-1.11,2024
2024-06-15,66223.0,66034.1,66446.4,65895.1,24050.0,0.29,2024
2024-06-16,66674.7,66223.0,66951.4,66038.1,20740.0,0.68,2024
2024-06-17,66498.8,66672.9,67253.8,65115.4,66090.0,-0.26,2024
2024-06-18,65159.9,66495.7,66571.2,64098.4,93720.0,-2.01,2024
2024-06-19,64980.9,65159.8,65706.4,64705.6,42960.0,-0.27,2024
2024-06-20,64854.3,64982.1,66474.2,64566.7,56240.0,-0.19,2024
2024-06-21,64128.5,64854.3,65054.9,63427.9,60860.0,-1.12,2024
2024-06-22,64261.0,64131.9,64523.9,63944.0,17550.0,0.21,2024
2024-06-23,63196.2,64261.0,64518.9,63195.3,19940.0,-1.66,2024
2024-06-24,60292.7,63201.6,63357.1,58589.9,120600.0,-4.59,2024
2024-06-25,61809.4,60292.0,62266.0,60262.2,77280.0,2.52,2024
2024-06-26,60849.4,61809.9,62469.4,60715.1,54950.0,-1.55,2024
2024-06-27,61685.3,60848.3,62351.2,60629.4,48790.0,1.37,2024
2024-06-28,60403.3,61684.6,62175.4,60081.9,58950.0,-2.08,2024
2024-06-29,60973.4,60403.7,61192.8,60382.8,26560.0,0.94,2024
